,product_key,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategory_key,subcategory,category_key,category,margin
1233,1234,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue",Fabrikam,Blue,393.64,856.0,405,Camcorders,4,Cameras and camcorders,462.36
1234,1235,"Fabrikam Business Videographer 2/3"" 17mm M280 Blue",Fabrikam,Blue,385.37,838.0,405,Camcorders,4,Cameras and camcorders,452.63
1235,1236,"Fabrikam Social Videographer 1"" 25mm E400 Blue",Fabrikam,Blue,95.85,188.0,405,Camcorders,4,Cameras and camcorders,92.15
1236,1237,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue",Fabrikam,Blue,90.75,178.0,405,Camcorders,4,Cameras and camcorders,87.25
1237,1238,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue",Fabrikam,Blue,85.65,168.0,405,Camcorders,4,Cameras and camcorders,82.35
1238,1239,"Fabrikam Social Videographer 2/3"" 17mm E100 Blue",Fabrikam,Blue,80.55,158.0,405,Camcorders,4,Cameras and camcorders,77.45
1239,1240,Fabrikam Business Videographer 1/2'' 3mm M500 White,Fabrikam,White,403.76,878.0,405,Camcorders,4,Cameras and camcorders,474.24
1240,1241,Fabrikam Business Videographer 1/3'' 8.5mm M380 White,Fabrikam,White,393.64,856.0,405,Camcorders,4,Cameras and camcorders,462.36
1241,1242,Fabrikam Business Videographer 2/3'' 17mm M280 White,Fabrikam,White,385.37,838.0,405,Camcorders,4,Cameras and camcorders,452.63
1242,1243,Fabrikam Social Videographer 1'' 25mm E400 White,Fabrikam,White,95.85,188.0,405,Camcorders,4,Cameras and camcorders,92.15
1243,1244,Fabrikam Social Videographer 1/2'' 3mm E300 White,Fabrikam,White,90.75,178.0,405,Camcorders,4,Cameras and camcorders,87.25
1244,1245,Fabrikam Social Videographer 1/3'' 8.5mm E200 White,Fabrikam,White,85.65,168.0,405,Camcorders,4,Cameras and camcorders,82.35
1245,1246,Fabrikam Social Videographer 2/3'' 17mm E100 White,Fabrikam,White,80.55,158.0,405,Camcorders,4,Cameras and camcorders,77.45
1246,1247,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,Contoso,Silver,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,24.500000000000004
1247,1248,Contoso Rechargeable Li-Ion Battery Pack E300 Black,Contoso,Black,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,24.500000000000004
1248,1249,Contoso Rechargeable Li-Ion Battery Pack E300 White,Contoso,White,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,24.500000000000004
1249,1250,Contoso Travel Charger for S-Series Battery E302 Silver,Contoso,Silver,30.58,59.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,29.410000000000004
1250,1251,Contoso Travel Charger for S-Series Battery E302 Black,Contoso,Black,30.58,59.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,29.410000000000004
1251,1252,Contoso Travel Charger for S-Series Battery E302 White,Contoso,White,30.58,59.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,29.410000000000004
1252,1253,Contoso General Carrying Case E304 Silver,Contoso,Silver,10.19,19.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,9.799999999999999
1253,1254,Contoso General Carrying Case E304 Black,Contoso,Black,10.19,19.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,9.799999999999999
1254,1255,Contoso General Carrying Case E304 White,Contoso,White,10.19,19.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,9.799999999999999
1255,1256,Contoso General Carrying Case E304 Blue,Contoso,Blue,10.19,19.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,9.799999999999999
1256,1257,Contoso Cyber Shot Digital Cameras Adapter E306 Pink,Contoso,Pink,20.39,39.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,19.6
1257,1258,Contoso Cyber Shot Digital Cameras Adapter E306 Blue,Contoso,Blue,20.39,39.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,19.6
1258,1259,Contoso Cyber Shot Digital Cameras Adapter E306 Black,Contoso,Black,20.39,39.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,19.6
1259,1260,Contoso Multi-Use Terminal Cable E308 Silver,Contoso,Silver,18.86,36.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,18.130000000000003
1260,1261,Contoso Multi-Use Terminal Cable E308 White,Contoso,White,18.86,36.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,18.130000000000003
1261,1262,Contoso Multi-Use Terminal Cable E308 Black,Contoso,Black,18.86,36.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,18.130000000000003
1262,1263,Contoso Rechargeable Battery Pack E310 Silver,Contoso,Silver,35.68,69.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,34.309999999999995
1263,1264,Contoso Rechargeable Battery Pack E310 Black,Contoso,Black,35.68,69.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,34.309999999999995
1264,1265,Contoso Rechargeable Battery Pack E310 White,Contoso,White,35.68,69.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,34.309999999999995
1265,1266,Contoso Carrying Case E312 Silver,Contoso,Silver,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,24.490000000000002
1266,1267,Contoso Carrying Case E312 Pink,Contoso,Pink,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,24.490000000000002
1267,1268,Contoso Carrying Case E312 White,Contoso,White,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,24.490000000000002
1268,1269,Contoso Carrying Case E312 Blue,Contoso,Blue,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,24.490000000000002
1269,1270,Contoso Lens Cap Keeper E314 Pink,Contoso,Pink,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,3.41
1270,1271,Contoso Lens Cap Keeper E314 Yellow,Contoso,Yellow,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,3.41
1271,1272,Contoso Lens Cap Keeper E314 White,Contoso,White,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,3.41
1272,1273,Contoso Lens Cap Keeper E314 Silver,Contoso,Silver,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,3.41
1273,1274,Contoso Digital Cameras Lightweight Tripod E316 White,Contoso,White,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,25.550000000000004
1274,1275,Contoso Digital Cameras Lightweight Tripod E316 Black,Contoso,Black,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,25.550000000000004
1275,1276,Contoso Digital Cameras Lightweight Tripod E316 Pink,Contoso,Pink,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,25.550000000000004
1276,1277,Contoso Digital Cameras Lightweight Tripod E316 Silver,Contoso,Silver,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,25.550000000000004
1277,1278,Contoso General Soft Carrying Case E318 Blue,Contoso,Blue,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,7.3500000000000005
1278,1279,Contoso General Soft Carrying Case E318 Black,Contoso,Black,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,7.3500000000000005
1279,1280,Contoso General Soft Carrying Case E318 Silver,Contoso,Silver,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,7.3500000000000005
1280,1281,Contoso General Soft Carrying Case E318 White,Contoso,White,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,7.3500000000000005
1281,1282,Contoso Mini Battery Charger Kit E320 Red,Contoso,Red,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,12.249999999999998
1282,1283,Contoso Mini Battery Charger Kit E320 White,Contoso,White,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,12.249999999999998
1283,1284,Contoso Mini Battery Charger Kit E320 Black,Contoso,Black,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,12.249999999999998
1284,1285,Contoso Mini Battery Charger Kit E320 Silver,Contoso,Silver,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,12.249999999999998
1285,1286,Contoso Genuine Leather Grip Belt E322 Black,Contoso,Black,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,38.23
1286,1287,Contoso Genuine Leather Grip Belt E322 White,Contoso,White,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,38.23
1287,1288,Contoso Genuine Leather Grip Belt E322 Silver,Contoso,Silver,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,38.23
1288,1289,Contoso Genuine Leather Grip Belt E322 Grey,Contoso,Grey,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,38.23
1289,1290,Contoso Macro Zoom Lens X300 Silver,Contoso,Silver,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,245.10000000000002
1290,1291,Contoso Macro Zoom Lens X300 White,Contoso,White,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,245.10000000000002
1291,1292,Contoso Macro Zoom Lens X300 Black,Contoso,Black,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,245.10000000000002
1292,1293,Contoso Telephoto Conversion Lens X400 Silver,Contoso,Silver,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,397.86
1293,1294,Contoso Telephoto Conversion Lens X400 White,Contoso,White,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,397.86
1294,1295,Contoso Telephoto Conversion Lens X400 Black,Contoso,Black,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,397.86
1295,1296,Contoso USB Cable M250 Black,Contoso,Black,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,13.5
1296,1297,Contoso USB Cable M250 White,Contoso,White,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,13.5
1297,1298,Contoso USB Cable M250 Yellow,Contoso,Yellow,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,13.5
1298,1299,Contoso USB Cable M250 Blue,Contoso,Blue,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,13.5
1299,1300,Contoso Telephoto Conversion Lens M350 Black,Contoso,Black,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,51.31
1300,1301,Contoso Telephoto Conversion Lens M350 White,Contoso,White,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,51.31
1301,1302,Contoso Telephoto Conversion Lens M350 Silver,Contoso,Silver,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,51.31
1302,1303,Contoso Telephoto Conversion Lens M350 Blue,Contoso,Blue,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,51.31
1303,1304,Contoso Lens Adapter M450 White,Contoso,White,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,36.730000000000004
1304,1305,Contoso Lens Adapter M450 Silver,Contoso,Silver,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,36.730000000000004
1305,1306,Contoso Lens Adapter M450 Black,Contoso,Black,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,36.730000000000004
1306,1307,Contoso Lens Adapter M450 Grey,Contoso,Grey,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,36.730000000000004
1307,1308,Contoso Digital Camera/Camcorder USB Cable E324 Purple,Contoso,Purple,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,13.72
1308,1309,Contoso Digital Camera/Camcorder USB Cable E324 Black,Contoso,Black,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,13.72
1309,1310,Contoso Digital Camera/Camcorder USB Cable E324 Silver,Contoso,Silver,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,13.72
1310,1311,Contoso Digital Camera/Camcorder USB Cable E324 White,Contoso,White,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,13.72
1311,1312,Contoso Conversion Lens M550 Blue,Contoso,Blue,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,110.73
1312,1313,Contoso Conversion Lens M550 Black,Contoso,Black,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,110.73
1313,1314,Contoso Conversion Lens M550 Silver,Contoso,Silver,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,110.73
1314,1315,Contoso Conversion Lens M550 Pink,Contoso,Pink,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,110.73
1315,1316,Contoso Single-line phones E10 Black,Contoso,Black,5.09,9.99,501,Home & Office Phones,5,Cell phones,4.9
1316,1317,Contoso Dual Handset Cordless Phone System  E20 Black,Contoso,Black,6.62,12.99,501,Home & Office Phones,5,Cell phones,6.37
1317,1318,Contoso 3 Handset Cordless Phone System  E30 Black,Contoso,Black,8.66,16.99,501,Home & Office Phones,5,Cell phones,8.329999999999998
1318,1319,Contoso Multi-line phones M30 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1319,1320,Contoso KSU-less key system M38 Black,Contoso,Black,12.41,26.99,501,Home & Office Phones,5,Cell phones,14.579999999999998
1320,1321,Contoso Hybrid system M60 Black,Contoso,Black,13.33,28.99,501,Home & Office Phones,5,Cell phones,15.659999999999998
1321,1322,Contoso Private Branch Exchange M88 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1322,1323,Contoso 4 Handset Cordless Phone System M86 Black,Contoso,Black,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1323,1324,Contoso Private Automatic Branch Exchange M65 Black,Contoso,Black,17.93,38.99,501,Home & Office Phones,5,Cell phones,21.060000000000002
1324,1325,Contoso Electronic Private Automatic Branch Exchange M90 Black,Contoso,Black,18.39,39.99,501,Home & Office Phones,5,Cell phones,21.6
1325,1326,Contoso Centrex Phone System L10 Black,Contoso,Black,14.24,42.99,501,Home & Office Phones,5,Cell phones,28.75
1326,1327,Contoso In front of Centrex L15 Black,Contoso,Black,15.57,46.99,501,Home & Office Phones,5,Cell phones,31.42
1327,1328,Contoso behind Centrex X15 Black,Contoso,Black,16.56,49.99,501,Home & Office Phones,5,Cell phones,33.43000000000001
1328,1329,Contoso Phone with 13-Number Memory (210) M301 Black,Contoso,Black,7.81,16.99,501,Home & Office Phones,5,Cell phones,9.18
1329,1330,Contoso Expandable Cordless Phone System M008 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1330,1331,Contoso Phone System Accessory Handset with Charger M308 Black,Contoso,Black,12.41,26.99,501,Home & Office Phones,5,Cell phones,14.579999999999998
1331,1332,Contoso 2-Line Corded Cordless Telephone M202 Black,Contoso,Black,13.33,28.99,501,Home & Office Phones,5,Cell phones,15.659999999999998
1332,1333,Contoso 4-Line Corded Cordless Telephone M203 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1333,1334,Contoso Expandable 3-Handset Cordless Phone System M204 Black,Contoso,Black,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1334,1335,Contoso Expandable 2-Handset Cordless Phone System M205 Black,Contoso,Black,18.48,40.19,501,Home & Office Phones,5,Cell phones,21.709999999999997
1335,1336,Contoso Expandable 4-Handset Cordless Phone System M206 Black,Contoso,Black,20.15,43.81,501,Home & Office Phones,5,Cell phones,23.660000000000004
1336,1337,Contoso Expandable1-Handset Cordless Phone System M207 Black,Contoso,Black,21.82,47.44,501,Home & Office Phones,5,Cell phones,25.619999999999997
1337,1338,Contoso Digital Cordless Expansion Handset Phone M900 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1338,1339,Contoso 2-Line Speakerphone M109 Black,Contoso,Black,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1339,1340,Contoso Phone with Memory Dialing-single line E88 Black,Contoso,Black,7.23,14.19,501,Home & Office Phones,5,Cell phones,6.959999999999999
1340,1341,Contoso Phone with Memory Dialing-2 lines E90 Black,Contoso,Black,8.16,16.0,501,Home & Office Phones,5,Cell phones,7.84
1341,1342,Contoso Integrated Business Phone With card L10 Black,Contoso,Black,13.92,42.0,501,Home & Office Phones,5,Cell phones,28.08
1342,1343,Contoso Integrated Business Phone L08 Black,Contoso,Black,10.27,31.0,501,Home & Office Phones,5,Cell phones,20.73
1343,1344,Contoso Phone for MSN E200 Black,Contoso,Black,8.16,16.0,501,Home & Office Phones,5,Cell phones,7.84
1344,1345,Contoso 4-Line Expandable Cordless Phone System M900 Black,Contoso,Black,10.12,22.0,501,Home & Office Phones,5,Cell phones,11.88
1345,1346,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,Contoso,Black,10.58,23.0,501,Home & Office Phones,5,Cell phones,12.42
1346,1347,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 Black,Contoso,Black,9.66,21.0,501,Home & Office Phones,5,Cell phones,11.34
1347,1348,Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1348,1349,Contoso Single-line phones E10 White,Contoso,White,5.09,9.99,501,Home & Office Phones,5,Cell phones,4.9
1349,1350,Contoso Dual Handset Cordless Phone System E20 White,Contoso,White,6.62,12.99,501,Home & Office Phones,5,Cell phones,6.37
1350,1351,Contoso 3 Handset Cordless Phone System E30 White,Contoso,White,8.66,16.99,501,Home & Office Phones,5,Cell phones,8.329999999999998
1351,1352,Contoso Multi-line phones M30 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1352,1353,Contoso KSU-less key system M38 White,Contoso,White,12.41,26.99,501,Home & Office Phones,5,Cell phones,14.579999999999998
1353,1354,Contoso Hybrid system M60 White,Contoso,White,13.33,28.99,501,Home & Office Phones,5,Cell phones,15.659999999999998
1354,1355,Contoso Private Branch Exchange M88 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1355,1356,Contoso 4 Handset Cordless Phone System M86 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1356,1357,Contoso Private Automatic Branch Exchange M65 White,Contoso,White,17.93,38.99,501,Home & Office Phones,5,Cell phones,21.060000000000002
1357,1358,Contoso Electronic Private Automatic Branch Exchange M90 White,Contoso,White,18.39,39.99,501,Home & Office Phones,5,Cell phones,21.6
1358,1359,Contoso Centrex Phone System L10 White,Contoso,White,14.24,42.99,501,Home & Office Phones,5,Cell phones,28.75
1359,1360,Contoso In front of Centrex L15 White,Contoso,White,15.57,46.99,501,Home & Office Phones,5,Cell phones,31.42
1360,1361,Contoso Behind Centrex X15 White,Contoso,White,16.56,49.99,501,Home & Office Phones,5,Cell phones,33.43000000000001
1361,1362,Contoso Phone with 13-Number Memory (210) M301 White,Contoso,White,7.81,16.99,501,Home & Office Phones,5,Cell phones,9.18
1362,1363,Contoso Expandable Cordless Phone System M008 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1363,1364,Contoso Phone System Accessory Handset with Charger M308 White,Contoso,White,12.41,26.99,501,Home & Office Phones,5,Cell phones,14.579999999999998
1364,1365,Contoso 2-Line Corded Cordless Telephone M202 White,Contoso,White,13.33,28.99,501,Home & Office Phones,5,Cell phones,15.659999999999998
1365,1366,Contoso 4-Line Corded Cordless Telephone M203 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1366,1367,Contoso Expandable 3-Handset Cordless Phone System M204 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1367,1368,Contoso Expandable 2-Handset Cordless Phone System M205 White,Contoso,White,18.48,40.19,501,Home & Office Phones,5,Cell phones,21.709999999999997
1368,1369,Contoso Expandable 4-Handset Cordless Phone System M206 White,Contoso,White,20.15,43.81,501,Home & Office Phones,5,Cell phones,23.660000000000004
1369,1370,Contoso Expandable1-Handset Cordless Phone System M207 White,Contoso,White,21.82,47.44,501,Home & Office Phones,5,Cell phones,25.619999999999997
1370,1371,Contoso Digital Cordless Expansion Handset Phone M900 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1371,1372,Contoso 2-Line Speakerphone M109 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1372,1373,Contoso Phone with Memory Dialing-single line E88 White,Contoso,White,7.23,14.19,501,Home & Office Phones,5,Cell phones,6.959999999999999
1373,1374,Contoso Phone with Memory Dialing-2 lines E90 White,Contoso,White,8.16,16.0,501,Home & Office Phones,5,Cell phones,7.84
1374,1375,Contoso Integrated Business Phone With card L10 White,Contoso,White,13.92,42.0,501,Home & Office Phones,5,Cell phones,28.08
1375,1376,Contoso Integrated Business Phone L08 White,Contoso,White,10.27,31.0,501,Home & Office Phones,5,Cell phones,20.73
1376,1377,Contoso Phone for MSN E200 White,Contoso,White,8.16,16.0,501,Home & Office Phones,5,Cell phones,7.84
1377,1378,Contoso 4-Line Expandable Cordless Phone System M900 White,Contoso,White,10.12,22.0,501,Home & Office Phones,5,Cell phones,11.88
1378,1379,Contoso Lifestyles Series - Big Button Cordless phone M800 White,Contoso,White,10.58,23.0,501,Home & Office Phones,5,Cell phones,12.42
1379,1380,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,Contoso,White,9.66,21.0,501,Home & Office Phones,5,Cell phones,11.34
1380,1381,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1381,1382,Contoso Single-line phones E10 Grey,Contoso,Grey,5.09,9.99,501,Home & Office Phones,5,Cell phones,4.9
1382,1383,Contoso Dual Handset Cordless Phone System E20 Grey,Contoso,Grey,6.62,12.99,501,Home & Office Phones,5,Cell phones,6.37
1383,1384,Contoso 3 Handset Cordless Phone System E30 Grey,Contoso,Grey,8.66,16.99,501,Home & Office Phones,5,Cell phones,8.329999999999998
1384,1385,Contoso Multi-line phones M30 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1385,1386,Contoso KSU-less key system M38 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones,14.579999999999998
1386,1387,Contoso Hybrid system M60 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones,15.659999999999998
1387,1388,Contoso Private Branch Exchange M88 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1388,1389,Contoso 4 Handset Cordless Phone System M86 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1389,1390,Contoso Private Automatic Branch Exchange M65 Grey,Contoso,Grey,17.93,38.99,501,Home & Office Phones,5,Cell phones,21.060000000000002
1390,1391,Contoso Electronic Private Automatic Branch Exchange M90 Grey,Contoso,Grey,18.39,39.99,501,Home & Office Phones,5,Cell phones,21.6
1391,1392,Contoso Centrex Phone System L10 Grey,Contoso,Grey,14.24,42.99,501,Home & Office Phones,5,Cell phones,28.75
1392,1393,Contoso In front of Centrex L15 Grey,Contoso,Grey,15.57,46.99,501,Home & Office Phones,5,Cell phones,31.42
1393,1394,Contoso behind Centrex X15 Grey,Contoso,Grey,16.56,49.99,501,Home & Office Phones,5,Cell phones,33.43000000000001
1394,1395,Contoso Phone with 13-Number Memory (210) M301 Grey,Contoso,Grey,7.81,16.99,501,Home & Office Phones,5,Cell phones,9.18
1395,1396,Contoso Expandable Cordless Phone System M008 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1396,1397,Contoso Phone System Accessory Handset with Charger M308 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones,14.579999999999998
1397,1398,Contoso 2-Line Corded Cordless Telephone M202 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones,15.659999999999998
1398,1399,Contoso 4-Line Corded Cordless Telephone M203 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1399,1400,Contoso Expandable 3-Handset Cordless Phone System M204 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1400,1401,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,Contoso,Grey,18.48,40.19,501,Home & Office Phones,5,Cell phones,21.709999999999997
1401,1402,Contoso Expandable 4-Handset Cordless Phone System M206 Grey,Contoso,Grey,20.15,43.81,501,Home & Office Phones,5,Cell phones,23.660000000000004
1402,1403,Contoso Expandable1-Handset Cordless Phone System M207 Grey,Contoso,Grey,21.82,47.44,501,Home & Office Phones,5,Cell phones,25.619999999999997
1403,1404,Contoso Digital Cordless Expansion Handset Phone M900 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1404,1405,Contoso 2-Line Speakerphone M109 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1405,1406,Contoso Phone with Memory Dialing-single line E88 Grey,Contoso,Grey,7.23,14.19,501,Home & Office Phones,5,Cell phones,6.959999999999999
1406,1407,Contoso Phone with Memory Dialing-2 lines E90 Grey,Contoso,Grey,8.16,16.0,501,Home & Office Phones,5,Cell phones,7.84
1407,1408,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black",The Phone Company,Black,175.27,529.0,503,Touch Screen Phones,5,Cell phones,353.73
1408,1409,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,589.0,503,Touch Screen Phones,5,Cell phones,393.85
1409,1410,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",The Phone Company,Black,105.77,230.0,503,Touch Screen Phones,5,Cell phones,124.23
1410,1411,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,144.76
1411,1412,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,Black,132.9,289.0,503,Touch Screen Phones,5,Cell phones,156.1
1412,1413,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,The Phone Company,Black,137.5,299.0,503,Touch Screen Phones,5,Cell phones,161.5
1413,1414,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,The Phone Company,Black,117.73,256.0,503,Touch Screen Phones,5,Cell phones,138.26999999999998
1414,1415,The Phone Company Touch Screen Phones Infrared M901 Black,The Phone Company,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones,162.04
1415,1416,The Phone Company Touch Screen Phones Capacitive M908 Black,The Phone Company,Black,141.64,308.0,503,Touch Screen Phones,5,Cell phones,166.36
1416,1417,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black,The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,144.76
1417,1418,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,The Phone Company,Black,134.74,293.0,503,Touch Screen Phones,5,Cell phones,158.26
1418,1419,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.65,258.0,503,Touch Screen Phones,5,Cell phones,139.35
1419,1420,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Black,91.51,199.0,503,Touch Screen Phones,5,Cell phones,107.49
